user_id,skill_name,opportunity,attempt_count,ms_first_response,overlap_time,hint_count,correct
88817,Addition and Subtraction Fractions,1,1,19487,19487,0,1
82430,Median,3,1,9362,9362,0,1
88138,Multiplication and Division Positive Decimals,5,1,21486,21486,0,1
79029,Ordering Fractions,6,1,12635,12635,0,1
78559,Percent Of,91,1,154303,154303,0,1
96248,Addition Whole Numbers,3,2,24040,59310,0,0
78542,Venn Diagram,319,1,19894,19894,0,1
78073,Equivalent Fractions,2,1,16938,16938,0,1
79021,Division Fractions,19,1,3588,12309,2,0
78493,Greatest Common Factor,9,1,24797,24797,0,1
79031,Equation Solving Two or Fewer Steps,87,1,19552,19552,0,1
78499,Volume Cylinder,54,1,87204,87204,0,1
89053,Addition and Subtraction Fractions,14,10,22636,394317,3,0
78995,Finding Percents,4,2,13625,35672,3,0
77118,Addition and Subtraction Integers,1503,1,3058,12699,1,0
79333,Percent Of,35,1,51845,51845,0,1
78922,Solving Inequalities,12,1,69296,69296,0,1
83839,Ordering Positive Decimals,2,1,54026,54026,0,1
91449,Probability of Two Distinct Events,2,1,47579,47579,0,1
78592,Volume Rectangular Prism,50,1,229565,229565,0,1
78548,Area Triangle,184,1,19022,19022,0,1
79026,Pythagorean Theorem,1,1,92677,92677,0,1
92249,Addition and Subtraction Integers,626,1,8632,8632,0,1
78994,Ordering Positive Decimals,3,1,16812,16906,0,0
78575,Volume Cylinder,80,1,49925,49925,0,1
92246,Addition and Subtraction Integers,277,2,3211,6490,0,0
79022,Pattern Finding ,38,1,49219,49219,0,1
78561,Volume Cylinder,305,4,0,142023,3,0
78583,Volume Rectangular Prism,23,1,100006,100006,0,1
79667,Unit Conversion Within a System,16,1,91141,91203,0,0
87038,"Angles - Obtuse, Acute, and Right",23,1,8137,8137,0,1
79057,Multiplication and Division Integers,2,1,4437,4437,0,1
78551,Greatest Common Factor,93,1,25198,25198,0,1
78521,Volume Rectangular Prism,361,1,15764,15764,0,1
78922,Interior Angles Figures with More than 3 Sides,1,1,68787,97469,1,0
84169,Proportion,4,2,14679,16335,0,0
85726,Probability of Two Distinct Events,2,1,17474,17474,0,1
89205,Absolute Value,11,1,12098,12098,0,1
78974,Area Trapezoid,20,1,3300,3300,0,1
78984,Absolute Value,12,1,4547,4547,0,1
78903,Mean,3,1,56407,56407,0,1
83316,Ordering Positive Decimals,14,1,12067,12067,0,1
75169,Area Trapezoid,2,2,9887,15629,0,0
78561,Venn Diagram,226,0,31,31,0,1
79061,Pattern Finding ,8,1,30656,30656,0,1
78722,"Order of Operations +,-,/,* () positive reals",1,1,44616,44616,0,1
70756,Circle Graph,7,1,80943,80943,0,1
79019,Equation Solving Two or Fewer Steps,46,1,12166,12166,0,1
79691,Addition and Subtraction Fractions,9,1,39072,39072,0,1
78536,Percent Of,156,1,37781,37781,0,1
78523,Volume Cylinder,10,2,130520,145445,3,0
84566,Equation Solving Two or Fewer Steps,3,1,77477,77485,0,0
78545,Venn Diagram,9,1,40311,40311,0,1
78163,Multiplication Fractions,1,1,35856,35856,0,1
78516,Area Triangle,51,1,30157,30157,0,1
78981,Subtraction Whole Numbers,11,1,65557,65557,0,1
79070,Ordering Fractions,1,1,14933,14933,0,1
78557,Greatest Common Factor,147,0,1,1,0,1
78546,Area Trapezoid,112,0,1,1,0,1
78499,Conversion of Fraction Decimals Percents,8,2,4650,6235,0,0
87362,Scatter Plot,4,1,17576,17576,0,1
86377,Write Linear Equation from Graph,8,1,17672,17672,0,1
78545,Volume Cylinder,62,1,170163,170163,0,1
79071,Addition and Subtraction Fractions,1,1,97715,97715,0,1
92250,"Parts of a Polyomial, Terms, Coefficient, Monomial, Exponent, Variable",43,1,2067,2067,0,1
80177,Addition Whole Numbers,3,1,12992,13085,0,0
85716,Addition and Subtraction Fractions,6,1,19563,19563,0,1
78901,Area Triangle,49,2,41785,41785,0,1
79023,Write Linear Equation from Graph,18,1,24684,24684,0,1
71179,Median,7,1,63422,63422,0,1
84146,Equation Solving Two or Fewer Steps,7,1,197168,197168,0,1
87552,Equation Solving Two or Fewer Steps,11,2,93375,153281,1,0
78365,Absolute Value,4,1,63897,63897,0,1
78956,Percent Of,8,1,4765,13265,2,0
78515,Percent Of,95,0,1,1,0,1
78903,Addition and Subtraction Positive Decimals,5,1,19154,19154,0,1
78981,Unit Conversion Within a System,1,1,119718,119765,0,0
78970,Proportion,49,1,23216,23216,0,1
80641,"Order of Operations +,-,/,* () positive reals",1,1,11484,11484,0,1
88744,Rounding,4,1,2477,2477,0,1
96249,Equation Solving More Than Two Steps,10,1,7547,7547,0,1
79027,Circumference ,3,1,65062,65062,0,1
70733,Circle Graph,3,1,27561,27561,0,1
86556,Addition and Subtraction Integers,1,1,21766,21766,0,1
78536,Percent Of,136,1,37781,37781,0,1
92245,Addition and Subtraction Integers,78,1,25178,25178,0,1
92245,Finding Slope From Equation,21,1,6522,6522,0,1
78977,Histogram as Table or Graph,5,1,25703,25703,0,1
70744,Conversion of Fraction Decimals Percents,1,1,14007,14007,0,1
88020,Area Circle,1,2,10434,16579,0,0
96268,Scatter Plot,1,1,16570,16570,0,1
79016,Proportion,6,1,43121,43121,0,1
79485,Addition and Subtraction Integers,12,1,16832,16832,0,1
78523,Volume Rectangular Prism,11,1,62981,62981,0,1
78905,Table,10,1,25212,25212,0,1
78504,Venn Diagram,35,1,15194,15194,0,1
78553,Volume Rectangular Prism,67,1,94652,94652,0,1
78459,Equation Solving Two or Fewer Steps,5,2,15450,32267,0,0
78564,Volume Rectangular Prism,15,1,71467,71467,0,1
92249,"Angles - Obtuse, Acute, and Right",892,2,2675,4501,0,0
82159,Fraction Of,1,1,37520,37520,0,1
64535,Subtraction Whole Numbers,10,1,5968,5968,0,1
80173,Write Linear Equation from Graph,7,1,8627,8627,0,1
78585,Area Triangle,20,2,20321,40453,3,0
79013,Equation Solving Two or Fewer Steps,54,1,12436,12436,0,1
77899,Multiplication and Division Integers,1035,1,2964,2980,0,0
77118,Addition and Subtraction Integers,1992,1,4165,4165,0,1
96275,Equation Solving Two or Fewer Steps,73,1,2371,2371,0,1
78567,Venn Diagram,128,0,1,1,0,1
83205,Conversion of Fraction Decimals Percents,19,1,3016,3016,0,1
77118,Addition and Subtraction Integers,2284,1,4368,4368,0,1
74698,Addition and Subtraction Positive Decimals,6,1,11329,11329,0,1
78980,Probability of Two Distinct Events,4,2,59650,83640,4,0
85301,Proportion,22,1,6876,6876,0,1
96278,Range,11,1,20188,20188,0,1
88319,Absolute Value,12,1,9751,9759,0,0
86557,Percent Of,7,1,30859,30859,0,1
78358,Multiplication and Division Integers,2,1,12668,12668,0,1
78566,Area Rectangle,85,2,44105,61972,2,0
85715,Finding Percents,7,1,48042,48107,0,0
96274,Area Irregular Figure,10,1,16375,16453,0,0
78906,Proportion,7,1,18854,18854,0,1
78561,Venn Diagram,15,2,24950,32899,0,0
78534,Percent Of,24,1,114068,114068,0,1
77118,Multiplication and Division Integers,1632,1,2402,2402,0,1
77118,Multiplication and Division Integers,1393,1,4384,4384,0,1
81604,Circumference ,3,1,2016,6828,4,0
96241,Area Trapezoid,5,1,12436,12436,0,1
88130,Multiplication and Division Positive Decimals,5,1,7943,7943,0,1
86343,Equation Solving Two or Fewer Steps,29,1,3321,3321,0,1
79785,Multiplication and Division Integers,3,1,12791,12791,0,1
70746,Circumference ,8,2,5672,7265,0,0
92251,"Angles - Obtuse, Acute, and Right",722,1,2982,2982,0,1
71826,Subtraction Whole Numbers,10,1,103397,103397,0,1
78590,Area Rectangle,2,1,25273,25273,0,1
78164,Absolute Value,3,1,633090,633090,0,1
78538,Venn Diagram,142,1,13296,13296,0,1
79023,Probability of a Single Event,11,1,4284,4284,0,1
86762,Addition and Subtraction Fractions,16,1,57850,57850,0,1
84827,Pattern Finding ,4,1,77727,77727,0,1
92251,Finding Slope From Equation,64,1,6270,6270,0,1
78913,Ordering Positive Decimals,10,1,95107,95107,0,1
80807,Pythagorean Theorem,28,1,22484,22484,0,1
81464,Choose an Equation from Given Information,2,1,35813,35813,0,1
89552,Probability of Two Distinct Events,1,7,17969,68297,4,0
78591,Area Triangle,179,1,33608,33608,0,1
92246,Angles on Parallel Lines Cut by a Transversal,92,1,18809,18809,0,1
78564,Area Trapezoid,2,0,1,1,0,1
86511,Conversion of Fraction Decimals Percents,8,2,21100,31764,0,0
78576,Area Rectangle,18,1,62927,62927,0,1
83962,Addition and Subtraction Integers,17,1,303135,308586,3,0
83248,Addition and Subtraction Integers,50,2,15270,18277,0,0
78557,Venn Diagram,298,1,32168,32168,0,1
88789,Conversion of Fraction Decimals Percents,5,1,39172,39172,0,1
96260,Pattern Finding ,25,1,10875,10875,0,1
78137,Division Fractions,1,1,10044,10044,0,1
78521,Volume Rectangular Prism,26,1,15920,15920,0,1
79059,Multiplication and Division Integers,1,1,5024,5087,0,0
70677,Range,2,1,9434,9457,0,0
96250,Mean,1,2,44610,141114,4,0
77899,Multiplication and Division Integers,3176,1,3682,3682,0,1
78561,Percent Of,434,2,139781,153406,4,0
85701,Circle Graph,2,2,11593,37468,2,0
88174,Addition and Subtraction Positive Decimals,26,1,16771,16771,0,1
71883,Rounding,6,1,146165,146165,0,1
85686,Absolute Value,10,1,2078,2078,0,1
78551,Venn Diagram,5,1,22020,22020,0,1
83594,Divisibility Rules,3,1,9275,9275,0,1
78561,Equation Solving More Than Two Steps,7,2,212796,239140,3,0
96216,Proportion,11,1,31266,31266,0,1
96242,Proportion,10,5,5797,27328,0,0
78917,Write Linear Equation from Situation,10,1,18938,18938,0,1
73684,Equation Solving Two or Fewer Steps,27,1,6677,6677,0,1
82553,Box and Whisker,4,1,3765,3765,0,1
70752,Addition and Subtraction Integers,8,1,5281,5281,0,1
79333,Volume Cylinder,51,1,162304,162304,0,1
96245,Write Linear Equation from Graph,23,1,5007,5007,0,1
78972,Probability of Two Distinct Events,7,1,63558,63569,0,0
79111,Exponents,6,2,13829,22205,3,0
78557,Area Triangle,8,1,33642,33642,0,1
78073,Circle Graph,1,2,39609,56297,3,0
79769,Mode,3,1,17698,17698,0,1
81892,Conversion of Fraction Decimals Percents,3,1,65161,65161,0,1
78757,Volume Rectangular Prism,101,1,95963,95963,0,1
78520,Area Rectangle,26,1,34372,34372,0,1
78447,Equation Solving Two or Fewer Steps,40,1,23878,23878,0,1
86554,Solving for a variable,5,72,204797,251938,4,0
88789,Conversion of Fraction Decimals Percents,2,1,239488,270738,5,0
78514,Volume Cylinder,37,3,0,441125,0,0
79264,Equation Solving Two or Fewer Steps,35,1,28437,28437,0,1
78919,Equation Solving Two or Fewer Steps,94,1,1000,1000,0,1
83639,Least Common Multiple,11,1,17768,17768,0,1
84142,Stem and Leaf Plot,37,1,5701,5701,0,1
92357,Multiplication and Division Integers,32,1,7021,7021,0,1
70816,Square Root,21,1,31235,31251,0,0
96227,Addition Whole Numbers,1,1,7656,7656,0,1
78524,Venn Diagram,12,1,39186,39186,0,1
78061,Range,3,1,56120,56120,0,1
78984,Box and Whisker,6,2,3812,5156,0,0
78565,Percent Of,28,1,102985,102985,0,1
96221,Equation Solving More Than Two Steps,4,1,25782,25782,0,1
96258,Ordering Integers,4,1,8038,18898,1,0
78543,Volume Cylinder,205,1,122901,122901,0,1
79060,Unit Rate,1,1,99453,99483,0,0
78518,Area Trapezoid,72,1,49753,49753,0,1
78501,Area Parallelogram,9,1,14815,14815,0,1
78461,Conversion of Fraction Decimals Percents,39,1,2843,2843,0,1
71881,Unit Conversion Within a System,4,2,29868,90895,5,0
78675,Probability of a Single Event,2,1,22094,22094,0,1
79333,Volume Rectangular Prism,10,1,38082,38082,0,1
79064,Equation Solving Two or Fewer Steps,24,1,19964,19964,0,1
81470,Probability of a Single Event,12,1,21254,21254,0,1
78565,Area Rectangle,44,1,23318,23318,0,1
86555,Addition and Subtraction Integers,1,4,11031,61406,0,0
79617,Divisibility Rules,9,1,12485,12485,0,1
78919,Addition and Subtraction Integers,1,2,9445,18051,0,0
79061,Multiplication and Division Positive Decimals,5,1,15176,15176,0,1
70363,Table,32,1,118328,118328,0,1
78516,Volume Rectangular Prism,69,1,74785,74785,0,1
78272,Equation Solving Two or Fewer Steps,14,1,27194,27194,0,1
78537,Percent Of,191,1,80571,80571,0,1
78573,Volume Rectangular Prism,168,1,35821,35821,0,1
78158,Equation Solving Two or Fewer Steps,20,1,8422,8422,0,1
78569,Volume Cylinder,120,0,1,1,0,1
80127,Equation Solving Two or Fewer Steps,71,1,5593,5593,0,1
79319,Venn Diagram,6,1,25612,25612,0,1
78970,Ordering Fractions,4,2,6255,12904,0,0
89095,Equation Solving Two or Fewer Steps,2,1,21219,21219,0,1
89017,Complementary and Supplementary Angles,3,2,27298,103124,3,0
78971,Write Linear Equation from Ordered Pairs,5,1,42101,42101,0,1
78777,Square Root,12,1,76680,76680,0,1
71907,Least Common Multiple,10,3,33493,251179,1,0
80225,Unit Rate,2,1,77844,77844,0,1
78559,Venn Diagram,131,1,43238,43238,0,1
87430,Number Line,14,3,12984,18328,0,0
78772,Multiplication and Division Integers,8,1,4989,4989,0,1
78496,Volume Rectangular Prism,64,1,10956,10956,0,1
78988,Addition Whole Numbers,8,1,5725,5725,0,1
78528,Volume Rectangular Prism,111,1,38134,38134,0,1
78901,Area Triangle,212,1,36925,36925,0,1
78909,Counting Methods,4,1,467022,467022,0,1
78409,Pattern Finding ,8,5,5805,22562,0,0
86552,Write Linear Equation from Graph,101,1,8360,8360,0,1
78976,Unit Rate,6,0,1912,1912,0,0
79264,Solving for a variable,2,1,50789,50789,0,1
96270,Addition and Subtraction Fractions,3,1,152500,152500,0,1
79060,Proportion,5,1,7460,7460,0,1
80231,Circle Graph,7,1,24985,24985,0,1
88021,Addition and Subtraction Fractions,11,1,2864,21637,4,0
70708,Multiplication and Division Integers,6,1,3953,3953,0,1
79055,Ordering Fractions,7,1,9270,9270,0,1
78513,Venn Diagram,129,1,28166,28166,0,1
80807,Mode,4,1,6142,6142,0,1
87870,Ordering Positive Decimals,2,1,18836,18836,0,1
77948,Conversion of Fraction Decimals Percents,34,1,14795,14795,0,1
83653,Conversion of Fraction Decimals Percents,11,1,4860,4860,0,1
92246,Conversion of Fraction Decimals Percents,380,2,8001,10719,0,0
79020,Division Fractions,13,3,7613,21669,2,0
78528,Area Rectangle,101,1,8666,8666,0,1
79062,Multiplication Fractions,13,1,44127,44127,0,1
78972,Multiplication Fractions,3,1,16815,16815,0,1
73685,Addition and Subtraction Positive Decimals,7,1,7140,7140,0,1
81200,Exponents,1,2,25829,41595,0,0
78158,Equation Solving Two or Fewer Steps,21,1,4484,4484,0,1
92225,Box and Whisker,4,3,5849,30253,4,0
78513,Area Trapezoid,219,0,1,1,0,1
80989,Percent Of,1,3,32985,63892,2,0
83201,Circle Graph,1,3,37781,97579,3,0
78590,Area Triangle,168,1,34450,34450,0,1
78571,Volume Cylinder,305,2,74172,115891,0,0
84076,Equation Solving Two or Fewer Steps,10,1,11972,75627,1,0
78535,Venn Diagram,20,1,74891,74891,0,1
79583,Order of Operations All,5,1,66484,66484,0,1
78523,Area Trapezoid,62,2,36236,50289,3,0
89116,Equation Solving Two or Fewer Steps,8,1,15391,15391,0,1
79060,Multiplication Fractions,1,6,48575,203758,2,0
77963,Finding Percents,9,1,15952,15952,0,1
87994,Addition and Subtraction Fractions,4,1,28993,28993,0,1
78037,Table,1,1,299537,300027,0,0
78493,Volume Rectangular Prism,67,1,66789,66789,0,1
82325,Equation Solving More Than Two Steps,28,1,3151,3151,0,1
83636,Ordering Fractions,3,1,6025,6025,0,1
78031,Table,3,1,38187,38187,0,1
92251,"Angles - Obtuse, Acute, and Right",766,1,3511,3511,0,1
86697,Addition and Subtraction Fractions,2,1,27877,27877,0,1
79690,Percent Of,20,1,85632,85632,0,1
87038,Conversion of Fraction Decimals Percents,101,1,7098,7098,0,1
71190,Absolute Value,7,1,8843,8843,0,1
84356,Addition and Subtraction Integers,5,1,8324,8324,0,1
78970,Write Linear Equation from Graph,21,1,24629,24654,0,0
78220,Ordering Fractions,8,1,6814,6814,0,1
78927,Volume Rectangular Prism,204,1,42584,42584,0,1
78542,Volume Rectangular Prism,65,1,86547,86547,0,1
78493,Venn Diagram,5,1,54559,54559,0,1
71821,Table,4,1,119465,119465,0,1
70695,Estimation,2,1,21853,21900,0,0
70872,Equation Solving More Than Two Steps,24,1,413188,413188,0,1
96290,"Order of Operations +,-,/,* () positive reals",3,1,30547,30547,0,1
79033,Equation Solving More Than Two Steps,8,1,7836,7836,0,1
78992,Surface Area Cylinder,2,1,22453,141031,1,0
77899,Exponents,568,1,3448,3448,0,1
78927,Area Triangle,8,3,0,25453,0,0
79031,Equation Solving Two or Fewer Steps,80,1,95377,95419,0,0
89048,Multiplication and Division Integers,1,1,78156,78156,0,1
88127,Addition and Subtraction Positive Decimals,12,0,2150,2150,0,0
86318,Write Linear Equation from Graph,96,2,8085,12494,0,0
89946,Probability of a Single Event,3,1,8735,8735,0,1
78757,Greatest Common Factor,27,1,46197,46197,0,1
79264,Equation Solving More Than Two Steps,37,1,11859,11859,0,1
78521,Venn Diagram,81,1,16624,16624,0,1
96239,Conversion of Fraction Decimals Percents,4,1,10306,10306,0,1
78577,Volume Cylinder,69,2,181523,225654,3,0
92246,Addition and Subtraction Integers,489,1,2452,11492,3,0
96295,Ordering Fractions,12,1,11299,11299,0,1
78498,Area Rectangle,191,0,16,16,0,1
83177,Order of Operations All,5,1,34063,34063,0,1
88193,Absolute Value,1,0,3050,3050,0,0
74964,Equation Solving Two or Fewer Steps,1,1,4680,4680,0,1
79012,Equation Solving Two or Fewer Steps,55,1,2128,2128,0,1
92251,Angles on Parallel Lines Cut by a Transversal,5,1,3472,3472,0,1
78583,Area Trapezoid,32,1,170939,170939,0,1
92251,"Angles - Obtuse, Acute, and Right",416,1,4185,4185,0,1
79494,Addition and Subtraction Fractions,6,1,141679,179166,4,0
96248,Conversion of Fraction Decimals Percents,1,1,10903,10903,0,1
78976,Division Fractions,1,2,36060,99849,1,0
84029,Addition and Subtraction Integers,4,1,14784,14784,0,1
78972,Percent Of,6,1,12547,12547,0,1
79014,Equation Solving Two or Fewer Steps,16,1,52778,52778,0,1
78492,Venn Diagram,6,2,46253,73066,0,0
70746,Scientific Notation,17,1,6312,6312,0,1
78558,Area Triangle,166,1,71581,71581,0,1
79704,Least Common Multiple,2,1,4869,4869,0,1
96277,Solving Inequalities,13,3,40533,45832,0,0
88100,Conversion of Fraction Decimals Percents,5,1,7516,7516,0,1
79217,Median,4,1,44544,44554,0,0
96286,Number Line,15,1,48100,48100,0,1
92247,Addition and Subtraction Integers,291,1,6288,6288,0,1
78051,Table,13,1,148226,148382,0,0
78540,Percent Of,198,1,84438,84438,0,1
85694,Polynomial Factors,110,1,21371,21371,0,1
70746,Unit Conversion Within a System,2,3,23688,51454,3,0
77970,Ordering Fractions,8,1,10199,10199,0,1
79067,Finding Percents,2,1,49512,49512,0,1
78544,Area Triangle,94,1,63374,63374,0,1
78590,Area Triangle,125,1,34450,34450,0,1
77118,Addition and Subtraction Integers,1823,1,4992,4992,0,1
84142,"Order of Operations +,-,/,* () positive reals",5,2,6022,16636,0,0
78846,Equivalent Fractions,3,1,39612,39768,0,0
78574,Volume Cylinder,62,2,193989,237334,3,0
77899,Multiplication and Division Integers,1666,1,5834,5834,0,1
78968,Subtraction Whole Numbers,4,1,4374926,4374926,0,1
78495,Venn Diagram,41,1,10325,10325,0,1
70677,Congruence,1,1,5422,5422,0,1
78456,Conversion of Fraction Decimals Percents,27,1,6894,6894,0,1
79491,Subtraction Whole Numbers,1,1,19538,19548,0,0
88174,Multiplication Fractions,4,2,117788,155783,0,0
78757,Area Rectangle,177,1,11682,11682,0,1
92251,Conversion of Fraction Decimals Percents,184,1,5664,5664,0,1
92246,Addition and Subtraction Integers,523,1,5667,5667,0,1
96214,Probability of a Single Event,12,1,10650,10650,0,1
86371,Write Linear Equation from Graph,3,1,10359,10359,0,1
78974,Percent Of,12,1,11218,11218,0,1
85282,Complementary and Supplementary Angles,1,1,44085,44085,0,1
78492,Greatest Common Factor,22,1,74583,74583,0,1
83594,Percent Of,9,1,1661,12304,5,0
96280,Ordering Fractions,7,1,21172,21203,0,0
92250,Finding Slope From Equation,89,0,0,0,0,1
79619,Estimation,1,1,10988,10988,0,1
78521,Area Triangle,137,1,7355,7355,0,1
74698,Square Root,45,1,28641,28641,0,1
78516,Percent Of,147,1,23600,23600,0,1
78953,Finding Percents,6,2,98563,120907,3,0
84327,Circle Graph,3,1,29925,29925,0,1
77899,Multiplication and Division Integers,3461,1,3697,3697,0,1
79750,Divisibility Rules,1,1,60640,60640,0,1
96237,Equation Solving More Than Two Steps,32,1,58005,58005,0,1
89168,Venn Diagram,1,4,16843,65437,0,0
85727,Multiplication Fractions,7,1,13609,13609,0,1
79667,Proportion,11,2,106016,114985,3,0
89093,Equation Solving Two or Fewer Steps,7,1,3078,8422,3,0
79419,Probability of Two Distinct Events,3,1,88500,88593,0,0
78523,Volume Rectangular Prism,172,1,31807,31807,0,1
88795,Percent Of,3,1,65967,65967,0,1
78539,Area Rectangle,32,1,15880,15880,0,1
89169,Median,4,1,5547,11688,3,0
83195,Multiplication and Division Integers,5,1,14264,14264,0,1
96251,Finding Percents,9,1,15697,15697,0,1
78590,Greatest Common Factor,6,1,48817,48817,0,1
78455,Pattern Finding ,1,1,186074,186074,0,1
78984,Median,2,1,125359,125359,0,1
81447,Absolute Value,6,1,16265,16265,0,1
78561,Greatest Common Factor,4,1,30207,30207,0,1
78911,Equation Solving More Than Two Steps,14,1,4852,4852,0,1
84877,Conversion of Fraction Decimals Percents,9,1,5092,16557,3,0
78513,Percent Of,83,1,29731,29731,0,1
84137,Divisibility Rules,10,3,4956,8911,0,0
86553,Conversion of Fraction Decimals Percents,12,6,11531,33078,5,0
77899,Exponents,86,1,5709,5709,0,1
78532,Area Triangle,53,1,53800,53800,0,1
79682,Percent Of,2,1,23288,23288,0,1
78351,Exponents,7,1,19087,19087,0,1
96241,Subtraction Whole Numbers,3,1,100685,100685,0,1
80087,Area Circle,8,2,15138,24153,0,0
85193,Equation Solving Two or Fewer Steps,12,1,5414,5414,0,1
84341,Unit Rate,8,0,6728,6728,0,0
78542,Percent Of,135,0,1,1,0,1
88129,Conversion of Fraction Decimals Percents,4,2,17758,35965,5,0
64525,Addition Whole Numbers,16,1,35940,35940,0,1
79057,Effect of Changing Dimensions of a Shape Prportionally,3,1,4656,4656,0,1
78538,Volume Rectangular Prism,157,1,74006,74006,0,1
89207,Conversion of Fraction Decimals Percents,1,1,136712,149430,5,0
96293,Subtraction Whole Numbers,13,1,42990,42990,0,1
78538,Volume Cylinder,3,0,1,1,0,1
77939,Finding Percents,4,1,72751,72806,0,0
78564,Percent Of,74,1,49759,49759,0,1
83252,Ordering Integers,6,1,34419,34419,0,1
79015,Probability of a Single Event,7,1,51808,51808,0,1
86306,Mean,6,3,61496,80086,4,0
78518,Percent Of,89,1,91959,91959,0,1
78569,Volume Rectangular Prism,151,1,60226,60226,0,1
86510,Table,10,1,61776,61788,0,0
78585,Volume Cylinder,20,1,522274,522274,0,1
85029,Exponents,2,3,19508,35523,0,0
84373,Proportion,40,1,145084,145084,0,1
88148,Circle Graph,6,2,58300,65388,3,0
91676,Stem and Leaf Plot,1,1,130508,130508,0,1
84132,Addition and Subtraction Integers,11,2,17313,139241,0,0
78593,Volume Cylinder,233,1,55859,55859,0,1
78913,Write Linear Equation from Situation,2,1,30062,30062,0,1
78495,Volume Rectangular Prism,80,1,162334,162334,0,1
78531,Volume Rectangular Prism,49,1,47953,47953,0,1
78810,Table,8,1,16095,16095,0,1
79022,Addition and Subtraction Positive Decimals,6,1,9004,9004,0,1
78556,Volume Rectangular Prism,308,1,25735,25735,0,1
83199,Multiplication Fractions,9,1,11313,11313,0,1
79220,Unit Rate,18,1,828,5390,2,0
78546,Greatest Common Factor,23,0,1,1,0,1
78551,Area Triangle,69,1,54477,54477,0,1
96218,Counting Methods,19,1,4160,4160,0,1
79218,Ordering Positive Decimals,9,1,24344,24344,0,1
79414,Probability of Two Distinct Events,1,1,30906,30906,0,1
79687,Order of Operations All,1,6,334311,381776,4,0
79626,Square Root,22,1,19018,19018,0,1
96280,"Order of Operations +,-,/,* () positive reals",4,2,31047,40797,0,0
79063,Pythagorean Theorem,19,1,67486,67486,0,1
78809,Circle Graph,6,2,163620,190776,3,0
79019,D.4.8-understanding-concept-of-probabilities,1,3,13828,41046,4,0
78178,Square Root,11,1,16349,16411,0,0
92246,Addition and Subtraction Integers,882,1,1311,6434,3,0
77899,Multiplication and Division Integers,1459,1,6006,6006,0,0
78556,Volume Cylinder,113,0,0,0,0,1
78528,Volume Rectangular Prism,6,1,14481,14481,0,1
84078,Ordering Positive Decimals,3,4,5061,30715,0,0
79264,Equation Solving Two or Fewer Steps,4,1,20936,20936,0,1
78523,Volume Cylinder,104,2,1,114852,0,0
70704,Conversion of Fraction Decimals Percents,8,1,13687,13687,0,1
78528,Venn Diagram,82,1,39172,39172,0,1
89945,Probability of Two Distinct Events,2,2,161530,183280,3,0
78576,Volume Cylinder,12,1,120538,120538,0,1
79739,Box and Whisker,2,1,4078,17750,1,0
78571,Area Triangle,330,0,0,0,0,1
78551,Volume Rectangular Prism,250,2,29451,130848,0,0
78909,Write Linear Equation from Situation,2,1,45152,45152,0,1
70746,Finding Percents,6,1,34781,34781,0,1
83169,Table,9,1,68886,68886,0,1
78007,Table,2,1,45119,45119,0,1
78498,Area Triangle,21,1,17937,17937,0,1
79013,Median,5,1,173051,173073,0,0
78571,Percent Of,248,1,25938,25938,0,1
92357,Multiplication and Division Positive Decimals,6,1,27279,27279,0,1
78538,Volume Cylinder,46,0,1,1,0,1
78915,Ordering Positive Decimals,8,1,10016,10016,0,1
86556,Equation Solving Two or Fewer Steps,12,1,26203,26203,0,1
84797,Addition and Subtraction Integers,5,1,6053,6053,0,1
71907,Order of Operations All,15,1,52353,52353,0,1
83925,Equation Solving Two or Fewer Steps,12,1,7010,7010,0,1
78492,Volume Rectangular Prism,244,2,127597,166621,3,0
96258,Ordering Positive Decimals,4,1,4410,4410,0,1
89160,Absolute Value,11,1,25334,25334,0,1
81083,Addition and Subtraction Integers,89,1,11628,11628,0,1
96294,Interior Angles Triangle,2,1,26358,26358,0,1
96258,Pattern Finding ,30,1,24259,24259,0,1
88146,Addition and Subtraction Fractions,13,1,11493,11493,0,1
77899,Addition and Subtraction Integers,337,1,3541,3541,0,1
78568,Percent Of,101,0,1,1,0,1
73684,Finding Percents,4,1,302738,302764,0,0
84141,Division Fractions,5,1,47142,47142,0,1
96267,Scatter Plot,2,3,55038,120827,0,0
79012,Percent Of,22,2,16291,24225,2,0
78919,Addition and Subtraction Fractions,1,1,247625,247625,0,1
81461,Multiplication Fractions,8,1,69891,69891,0,1
78915,Order of Operations All,3,1,70547,70547,0,1
79522,Ordering Fractions,11,1,27831,27956,0,0
86556,Equation Solving Two or Fewer Steps,27,1,34047,34047,0,1
92249,"Parts of a Polyomial, Terms, Coefficient, Monomial, Exponent, Variable",170,2,2746,7199,0,0
78537,Area Parallelogram,117,1,24327,24327,0,1
78512,Volume Cylinder,96,1,143013,143013,0,1
80182,Write Linear Equation from Ordered Pairs,11,1,54094,54094,0,1
79059,Probability of a Single Event,17,1,3722,3722,0,1
78918,Counting Methods,21,1,26296,26375,0,0
96243,Percent Of,20,1,10234,10281,0,0
77118,Multiplication and Division Integers,919,2,4056,11154,0,0
83478,Addition and Subtraction Integers,26,4,20030,78244,0,0
83197,Addition and Subtraction Fractions,3,1,8593,8593,0,1
78561,Volume Rectangular Prism,386,1,18566,18566,0,1
85969,Conversion of Fraction Decimals Percents,10,5,27906,267479,5,0
78557,Greatest Common Factor,12,1,60535,60535,0,1
